paper,referenced_paper,is_referenced
p1060,p0531,0
p3939,p4153,0
p1154,p1760,0
p2993,p4191,0
p0281,p3720,0
p3581,p3059,0
p0929,p3079,0
p1190,p0345,0
p3640,p2229,0
p4275,p1381,0
p2437,p0028,0
p1627,p3373,0
p1170,p0641,0
p0523,p3884,0
p0688,p4072,0
p1744,p1433,0
p0319,p4005,0
p0831,p0598,0
p3159,p0654,0
p0581,p3002,0
p3858,p0569,0
p0632,p0665,0
p2990,p1068,0
p2022,p0357,0
p0946,p2504,0
p0005,p3963,0
p3304,p2922,0
p1607,p1002,0
p2681,p3723,0
p0327,p2718,0
p3169,p3955,1
p1860,p4128,0
p1777,p1211,0
p2087,p2036,0
p3413,p1233,0
p3583,p2220,0
p2975,p2015,0
p2409,p1935,0
p1058,p0451,0
p3946,p1741,0
p0613,p0825,0
p4168,p1186,0
p0190,p3900,0
p3841,p2199,0
p1288,p0441,0
p2928,p3793,0
p2929,p3877,0
p0511,p2891,0
p0193,p0569,0
p3705,p4300,0
p2173,p3940,0
p0247,p2815,0
p2059,p1070,0
p3735,p0372,0
p0090,p3563,0
p0722,p2370,0
p2123,p4329,0
p1190,p0923,0
p1532,p2404,0
p1579,p2619,0
p2304,p3469,0
p1592,p0257,0
p3463,p2451,0
p3451,p0469,0
p0783,p4006,0
p4029,p3235,0
p2143,p0094,0
p1487,p1946,0
p3734,p1441,0
p2996,p3436,0
p2123,p1478,0
p4118,p0372,0
p0031,p0125,0
p1050,p1252,0
p1267,p0081,0
p3583,p0149,0
p3058,p3721,0
p2071,p1276,0
p4322,p2548,0
p2580,p3926,0
p0335,p2058,0
p2086,p2909,0
p3073,p0187,0
p0345,p3655,0
p3002,p0451,0
p2716,p3574,0
p2557,p3135,0
p1879,p4353,0
p3889,p4038,0
p4018,p2754,0
p0077,p0356,0
p2380,p3412,0
p3461,p0978,0
p1482,p2004,0
p0972,p3384,0
p3287,p1080,0
p2159,p3068,0
p1255,p1718,0
p4188,p0829,0
p2245,p0421,0
p2948,p0210,0
p2654,p3335,0
p1745,p1803,0
p3914,p0866,0
p0613,p3630,0
p1745,p3172,0
p3454,p3623,0
p1482,p2534,0
p0267,p0566,0
p0085,p2947,0
p2565,p1473,0
p0826,p0169,0
p1446,p0432,0
p3352,p3785,0
p4174,p3686,0
p4120,p4009,0
p1515,p2711,0
p3016,p1379,0
p2052,p0612,0
p0345,p0582,0
p3339,p3798,0
p1245,p4254,0
p0392,p1892,0
p2373,p0277,0
p1734,p2415,0
p4103,p4083,0
p1653,p2347,0
p2769,p0885,0
p1110,p0119,0
p1516,p0129,0
p3878,p1726,0
p4029,p0120,0
p3813,p1204,0
p3375,p3331,0
p3067,p3963,0
p1805,p3859,0
p1708,p3971,0
p3448,p2358,0
p0498,p2173,0
p3293,p4239,0
p0963,p1678,0
p2237,p2783,0
p3696,p1243,0
p0612,p1986,0
p3776,p4117,0
p0427,p2226,0
p4048,p2783,0
p4000,p1287,0
p3187,p2438,0
p4193,p2682,0
p3200,p1803,0
p1682,p2731,0
p0020,p3242,0
p1253,p4105,0
p1288,p0386,0
p1032,p1896,0
p1653,p1305,0
p4140,p3510,0
p4119,p2161,0
p2979,p0235,0
p3734,p3040,0
p1810,p4265,0
p3491,p1220,0
p1966,p2604,0
p0427,p0881,0
p2221,p3620,0
p0987,p3417,0
p4323,p3680,0
p0511,p0869,0
p2233,p1251,0
p4076,p3440,0
p4118,p0751,0
p1796,p2774,0
p1403,p3758,0
p0113,p3906,0
p2983,p3745,0
p2135,p2441,0
p0031,p4114,0
p0382,p2184,0
p1798,p2833,0
p2233,p4070,0
p3088,p1985,0
p0258,p0593,0
p2214,p3858,0
p1789,p2432,0
p3205,p0222,0
p3491,p3449,0
p1241,p1629,0
p1734,p3713,0
p3021,p4306,0
p2492,p2306,0
p3125,p1268,0
p4025,p0959,0
p0402,p1806,0
p1174,p3207,0
p2610,p1085,1
p2588,p4004,0
p1952,p3306,0
p0135,p2318,0
p0127,p0962,0
p0011,p0984,0
p1050,p0383,0
p4000,p1192,0
p2084,p4321,0
p1966,p1871,0
p2928,p3547,0
p0699,p2712,0
p3639,p1023,0
p2591,p2449,0
p2928,p3093,0
p0315,p4207,0
p1879,p1176,0
p1206,p0575,0
p2848,p1397,0
p2339,p0446,0
p1592,p0204,0
p3705,p3095,0
p0613,p4009,0
p0159,p3458,0
p4054,p3716,0
p3375,p0234,0
p0581,p0346,0
p1557,p4347,0
p0657,p3232,0
p3640,p4099,0
p0811,p3008,0
p2368,p4042,0
p2580,p1527,0
p1832,p1967,0
p2687,p1349,0
p2695,p3575,0
p3400,p2057,0
p0201,p3641,0
p1945,p3912,0
p1324,p2710,0
p1044,p1094,0
p3067,p0953,0
p3131,p3677,0
p3968,p1235,0
p0451,p3684,0
p2456,p3820,0
p2397,p1595,0
p1960,p3431,0
p2769,p0353,0
p2598,p3207,0
p3072,p3534,0
p1898,p2207,0
p1288,p3659,0
p0947,p3024,0
p1945,p3449,0
p1692,p2044,0
p1213,p3271,0
p1324,p0567,0
p1757,p0086,0
p3698,p0093,0
p3719,p1891,0
p0990,p3317,0
p2131,p3725,0
p2565,p1849,0
p0675,p1002,0
p0221,p0992,0
p3920,p1812,0
p0551,p1982,0
p0897,p2735,0
p2017,p1490,0
p3268,p2938,0
p3678,p0410,0
p3067,p0586,0
p0284,p4219,0
p1689,p0727,0
p1446,p2302,0
p3169,p3247,0
p2513,p2453,0
p3882,p2669,0
p0510,p0773,0
p3658,p1145,0
p3841,p4033,0
p3004,p2949,0
p0229,p1363,0
p0952,p0412,0
p2191,p1011,0
p3695,p2991,0
p0500,p0042,0
p1375,p4223,0
p0670,p0228,0
p0679,p3059,0
p3941,p0530,0
p2948,p2604,0
p1199,p3816,0
p2022,p2020,0
p2167,p0068,0
p3073,p0945,0
p2236,p2408,1
p1423,p3315,0
p2245,p3354,0
p2494,p2942,0
p2384,p2238,0
p1086,p3455,0
p2926,p3181,0
p0969,p0255,0
p4273,p2953,0
p1189,p1997,0
p3326,p3953,0
p2340,p3179,0
p1531,p2590,0
p0949,p2833,0
p3282,p1462,0
p0942,p0671,0
p0980,p3710,0
p3974,p1125,0
p4226,p1557,0
p2501,p3612,0
p0253,p2750,0
p3742,p3561,0
p4213,p0227,0
p1213,p1077,0
p1894,p0941,0
p2008,p2297,0
p0784,p0748,0
p0284,p1930,0
p2598,p1623,0
p4322,p3595,0
p0998,p2352,0
p2610,p0341,0
p2322,p1129,0
p2173,p4205,0
p1689,p0435,0
p1111,p1937,0
p2494,p1342,0
p3476,p0530,0
p3941,p3423,0
p4002,p2124,0
p0585,p2647,0
p2759,p4126,0
p4333,p2873,0
p0963,p1705,0
p3628,p1842,0
p1288,p0125,0
p0392,p3046,0
p3921,p1328,0
p0831,p0093,0
p0613,p2413,0
p1189,p3463,0
p2248,p4085,0
p1255,p1000,0
p1240,p3811,0
p2087,p1246,0
p0943,p3469,0
p1058,p2726,0
p0662,p4019,1
p1241,p2493,0
p2971,p2910,0
p0136,p0791,0
p3096,p3475,0
p4054,p0037,0
p2546,p0277,0
p0675,p0788,0
p2458,p1307,0
p3584,p1638,0
p3805,p1896,0
p3129,p0785,0
p0963,p3071,0
p0057,p1100,0
p4260,p3725,0
p1058,p4246,0
p2827,p1602,0
p3730,p3658,0
p0111,p3460,0
p0783,p1277,0
p3581,p0846,0
p3658,p2722,0
p3296,p2837,0
p1267,p3770,0
p1764,p3872,0
p1516,p1282,0
p2011,p3404,0
p2803,p1261,0
p3640,p1975,0
p1146,p3106,0
p4163,p1704,0
p3418,p0262,0
p3348,p0978,0
p3941,p0241,0
p0771,p2161,0
p3154,p0378,0
p3939,p3063,0
p2483,p3816,0
p0709,p1259,0
p1580,p4056,0
p1058,p2529,0
p2065,p0715,0
p0594,p3443,0
p4076,p3562,0
p3818,p1052,0
p2219,p1171,0
p3072,p0690,0
p3072,p2498,1
p3362,p1411,0
p3308,p1618,0
p0024,p1187,0
p2475,p2629,0
p2818,p1722,0
p1073,p1247,0
p0701,p3711,0
p0690,p4017,0
p3178,p0872,0
p2755,p2999,0
p3955,p1180,0
p2087,p0258,0
p1995,p1824,0
p2979,p1949,0
p1154,p0457,0
p0013,p0434,1
p0539,p2726,0
p1420,p3124,0
p0699,p2843,0
p2065,p3655,0
p1750,p1017,0
p2191,p3787,0
p0006,p1722,0
p2853,p0891,0
p0348,p4177,0
p1126,p3163,0
p0963,p0302,0
p3463,p4199,0
p2368,p1695,0
p3309,p3717,0
p3339,p0200,0
p1174,p4142,0
p1497,p2953,0
p3129,p2832,0
p4118,p3564,0
p0597,p2780,0
p0216,p0241,0
p2492,p2808,0
p0359,p4308,0
p2368,p3522,0
p1687,p0542,0
p3878,p3477,1
p3696,p0660,0
p0649,p3386,0
p1469,p2711,0
p0348,p3677,0
p2373,p4227,0
p1446,p4020,0
p0782,p2132,0
p1338,p1105,0
p1044,p3136,0
p0662,p2178,0
p0427,p1605,0
p0784,p0434,0
p3461,p3870,0
p0211,p0413,0
p2197,p1625,0
p0776,p1340,0
p0722,p0208,0
p1995,p0765,0
p2278,p4155,0
p1606,p1279,0
p1275,p3439,0
p0888,p3371,0
p0005,p2659,0
p1687,p1732,0
p0666,p3804,0
p1799,p0637,0
p2087,p3587,0
p0929,p4242,0
p2436,p1575,0
p1607,p0714,0
p3505,p4184,0
p0067,p0915,0
p1142,p4127,0
p3293,p2826,0
p1055,p2489,0
p0701,p2194,0
p3586,p1459,0
p3941,p2080,0
p2695,p0286,0
p1558,p0047,0
p4025,p3450,0
p4119,p3651,0
p2707,p0000,0
p3400,p1054,0
p2078,p1794,0
p0878,p0612,0
p0284,p4057,0
p0480,p1760,0
p0247,p2352,0
p3841,p0145,0
p3200,p0353,0
p3806,p1998,0
p2836,p0600,0
p1764,p1660,0
p2785,p2526,0
p1879,p2296,0
p3269,p0561,0
p3308,p1051,0
p1750,p0765,0
p3374,p0731,0
p0190,p1811,0
p2660,p1351,0
p0472,p0693,0
p2482,p2534,0
p0571,p2402,0
p4088,p1059,0
p0348,p3887,0
p2311,p3037,0
p3753,p1315,0
p1062,p3759,0
p1723,p0928,0
p4122,p2269,0
p3004,p0234,0
p2926,p2208,0
p3640,p3048,0
p0643,p1773,0
p3103,p1009,0
p3883,p1235,0
p3531,p3535,0
p0211,p3358,0
p2568,p2153,0
p2560,p2191,0
p1121,p3286,0
p2022,p1046,0
p1796,p3555,0
p1403,p3510,0
p0216,p0341,0
p1446,p1487,0
p0889,p1037,0
p4140,p2850,0
p2749,p1063,0
p1682,p4345,0
p2515,p1327,0
p4120,p1079,0
p2437,p4059,0
p0498,p1309,0
p0201,p3788,0
p0969,p1561,0
p0688,p0492,0
p3159,p3079,0
p0088,p1675,0
p4266,p1718,0
p1189,p1328,0
p1367,p0225,0
p1446,p1291,0
p0485,p3238,0
p0679,p2044,0
p0776,p3151,0
p0031,p0662,0
p4225,p2825,1
p0613,p0154,0
p2515,p2182,0
p0253,p1052,0
p2681,p2450,0
p2091,p1438,0
p2469,p3836,0
p3328,p0413,0
p2170,p0638,0
p1267,p1611,0
p0757,p0759,0
p2565,p3392,0
p2482,p0458,0
p2191,p1954,0
p2723,p0194,0
p0775,p0198,0
p0139,p3761,0
p4343,p2963,0
p3216,p3102,0
p1744,p3944,0
p1671,p1917,0
p0733,p3630,0
p3878,p4294,0
p0993,p0751,0
p1420,p4058,0
p3920,p2428,0
p1212,p2639,0
p3268,p3455,0
p0251,p4170,0
p3636,p3630,0
p1303,p2149,0
p1209,p4353,0
p0563,p3952,0
p3326,p2031,0
p0597,p0572,0
p1492,p1944,0
p2173,p3898,0
p2248,p0690,0
p4043,p0459,0
p0139,p2238,0
p2660,p1812,0
p1557,p4102,0
p3889,p4004,0
p4204,p3389,0
p1653,p4167,0
p2255,p3738,0
p2836,p2978,0
p2031,p0189,0
p4234,p3422,0
p4175,p1948,0
p2505,p2715,0
p2143,p1644,0
p3742,p0717,0
p4166,p2960,0
p0888,p3743,0
p0594,p0286,0
p0090,p1519,0
p0360,p3939,0
p3216,p0169,0
p0988,p4224,0
p0778,p2692,0
p2494,p0112,0
p3461,p2674,0
p3808,p3835,0
p2612,p2218,0
p2937,p3267,0
p2768,p0815,0
p2191,p3990,0
p2397,p1450,0
p4093,p2891,0
p4029,p1773,0
p0472,p1683,0
p0864,p0304,0
p4048,p3868,0
p2707,p2183,0
p0613,p3366,0
p1423,p3032,0
p2437,p0261,0
p0607,p1966,0
p2716,p3950,0
p0662,p1663,0
p1030,p2222,0
p1197,p3809,0
p1549,p3408,0
p0392,p0371,0
p3491,p1908,0
p2031,p2732,0
p0510,p1708,0
p2368,p1691,0
p0229,p3834,0
p1937,p2366,0
p4193,p1636,0
p1236,p3621,0
p0139,p2216,0
p3808,p1936,0
p0408,p2579,0
p0203,p3481,0
p2087,p1284,0
p2344,p0966,0
p2929,p2890,0
p3731,p2127,0
p0310,p1848,0
p2362,p2144,0
p1321,p0880,1
p4204,p4284,0
p0801,p2290,0
p3064,p3650,0
p4232,p3153,0
p1275,p1461,0
p2059,p1141,0
p3776,p0095,0
p0382,p4039,0
p4181,p4070,0
p3352,p2989,0
p2848,p0672,0
p4185,p0426,0
p3463,p2839,0
p1199,p1376,0
p4309,p3713,0
p1750,p3768,0
p1839,p1475,0
p0319,p2923,0
p2993,p3620,0
p2469,p4099,0
p2322,p3136,0
p3178,p0277,0
p1576,p0268,0
p0319,p4052,0
p3491,p1314,0
p3603,p1325,0
p0607,p2710,0
p0679,p0698,0
p3454,p4094,0
p2475,p1745,0
p0067,p1595,0
p1723,p3665,0
p1792,p3262,0
p3880,p3838,0
p0678,p1801,0
p3296,p3740,0
p1549,p3854,0
p3637,p3405,0
p2587,p3893,0
p0757,p1702,0
p1677,p0873,0
p3016,p2137,0
p1391,p0924,0
p1241,p3382,0
p1375,p4264,0
p0181,p2281,0
p4088,p4215,0
p1226,p3358,0
p2523,p1896,0
p2660,p1239,0
p0050,p1822,0
p4260,p3528,0
p0972,p1587,0
p0607,p0086,0
p1687,p0856,0
p1898,p3803,0
p1232,p0992,0
p1826,p2481,0
p1492,p4031,0
p0057,p2850,0
p2948,p3236,0
p0310,p3500,0
p2588,p2025,0
p2505,p3023,0
p1206,p1704,0
p3320,p1908,0
p1206,p2048,0
p0628,p0550,0
p3021,p3546,0
p3806,p3133,0
p0722,p3492,0
p0675,p3992,0
p3705,p1838,0
p0384,p0470,0
p1375,p1360,0
p1423,p3739,0
p0031,p2134,0
p1232,p2963,0
p2125,p3904,0
p2983,p0847,0
p3144,p3798,0
p1848,p3444,0
p3531,p3101,0
p1044,p4031,0
p1371,p2002,0
p0717,p1699,0
p3260,p0802,0
p1557,p0407,0
p2008,p2921,0
p2784,p3484,0
p2384,p1817,0
p1874,p1628,0
p3672,p0589,0
p1531,p1728,0
p2278,p0363,0
p4041,p2412,0
p4122,p0978,0
p4054,p2149,0
p3016,p2050,0
p2334,p0173,0
p4130,p0001,0
p3278,p3585,0
p4188,p2989,0
p3260,p1414,0
p2975,p3488,0
p2588,p2141,0
p0674,p0015,0
p1303,p0233,0
p2233,p2665,0
p3465,p3014,0
p1876,p2895,0
p2425,p2185,0
p4029,p2891,1
p3939,p2139,0
p3374,p3074,0
p2159,p4027,0
p0779,p1214,0
p2876,p3946,0
p0724,p0108,0
p0563,p3402,0
p1212,p3762,0
p0581,p4083,0
p0942,p3930,0
p0494,p3793,0
p1120,p0081,0
p2458,p4341,0
p0005,p0761,0
p0043,p0442,1
p2681,p2485,0
p2687,p4198,0
p2816,p0183,0
p2729,p2212,0
p1848,p2173,0
p2832,p1148,0
p1828,p0737,0
p3882,p1360,0
p4225,p2476,0
p3525,p2491,0
p1607,p1972,0
p3837,p4101,0
p2052,p2455,0
p2469,p4294,0
p2362,p2821,0
p3427,p1505,0
p2588,p2124,0
p1692,p1503,0
p2032,p2157,0
p0201,p0288,0
p3016,p3869,0
p0571,p3081,0
p2322,p1180,0
p4204,p2510,0
p1288,p2369,0
p3096,p0560,0
p2312,p1081,0
p0282,p1396,0
p2768,p1052,0
p0619,p0413,0
p2011,p2618,0
p0801,p2130,0
p2353,p2860,0
p1652,p3195,0
p1689,p0177,0
p2790,p3770,0
p1876,p0404,0
p3072,p3210,1
p3705,p2737,0
p2645,p4014,0
p0549,p3306,0
p3742,p2229,0
p1580,p1357,0
p2017,p2163,0
p3603,p0415,0
p2979,p1519,0
p3442,p2091,0
p4188,p1771,0
p1399,p1405,0
p2523,p1622,0
p3940,p0163,0
p1262,p0966,0
p0993,p2590,0
p0088,p1168,0
p4029,p3485,0
p1764,p2303,0
p2384,p2525,0
p0685,p2205,0
p3346,p1282,0
p2975,p2200,0
p2473,p2451,0
p4333,p0678,0
p0485,p0105,0
p4260,p2194,0
p3878,p2578,0
p0437,p0208,1
p0666,p3185,0
p3734,p3928,0
p1486,p0214,0
p3260,p0104,0
p2491,p1145,0
p3442,p1249,0
p3072,p3563,1
p1549,p0932,0
p1121,p3479,0
p3920,p0869,0
p1561,p3420,0
p0449,p1710,0
p2818,p0965,0
p3858,p3075,1
p1339,p0891,0
p2759,p3665,0
p3581,p0308,0
p1789,p1211,0
p0662,p1718,0
p1469,p2152,0
p2926,p4124,0
p2492,p0049,0
p0214,p3803,0
p2586,p4179,0
p1750,p0366,0
p0038,p1327,0
p1694,p1131,0
p0315,p4269,0
p3287,p3650,0
p1159,p0639,0
p0952,p0373,0
p3707,p0609,0
p3813,p0858,0
p3689,p1377,0
p3123,p2493,0
p0784,p2927,0
p1723,p2771,0
p1879,p1019,0
p2206,p1578,0
p2749,p3079,0
p3352,p0905,0
p2940,p1757,0
p2863,p1611,0
p4161,p2701,0
p3505,p1270,0
p2409,p1208,0
p1832,p1955,0
p4181,p1380,0
p1879,p1732,0
p0675,p1220,0
p1702,p1438,0
p1839,p4173,0
p0779,p2829,0
p3004,p3816,0
p3509,p2269,0
p0892,p3011,0
p1169,p3797,0
p1516,p2453,0
p1558,p1475,0
p1212,p0901,0
p0529,p3484,0
p0529,p1749,0
p1515,p0630,0
p2818,p2543,0
p0350,p1598,0
p1729,p4114,0
p1298,p2801,0
p4181,p1419,0
p3021,p2079,0
p0139,p1145,0
p1516,p0142,0
p3092,p1455,0
p2784,p1026,0
p3111,p3171,0
p0082,p3465,0
p3581,p3153,0
p2588,p2196,0
p2768,p1947,0
p0181,p2346,0
p2436,p1223,0
p0760,p0639,0
p3764,p2277,0
p3320,p4111,0
p0203,p2016,0
p1469,p2843,0
p4043,p0127,0
p3125,p1590,0
p2473,p0818,0
p0809,p2391,0
p2173,p3506,0
p3555,p3614,0
p1621,p1963,0
p4343,p1598,0
p2353,p2387,0
p0050,p1720,0
p0214,p0165,0
p2532,p0423,0
p3560,p3259,0
p4088,p4238,0
p0392,p0645,0
p1836,p0749,0
p3465,p0199,0
p2902,p0358,0
p2458,p3458,0
p0690,p3862,0
p2059,p1259,0
p0011,p4114,0
p1741,p0547,0
p1338,p2122,0
p0080,p4001,0
p2385,p3606,0
p1497,p2403,0
p3841,p1448,0
p1799,p2750,0
p0888,p1920,0
p2617,p3393,0
p0020,p1752,0
p3356,p1768,0
p0244,p3095,0
p0617,p2540,0
p1126,p2254,0
p2546,p2641,0
p2937,p2605,0
p1030,p0419,0
p2681,p3266,0
p0752,p1229,0
p1671,p0187,0
p4002,p3354,0
p2863,p1180,0
p1416,p2260,0
p3463,p3824,0
p3658,p0091,0
p3018,p1214,0
p0462,p3422,0
p2617,p3255,0
p1126,p0132,0
p0952,p3797,0
p0878,p3366,0
p2340,p3624,0
p2197,p0989,0
p3882,p2222,0
p0359,p1654,0
p1960,p3627,0
p2191,p2920,0
p3581,p0464,0
p3968,p0814,0
p0757,p3470,0
p3560,p2262,0
p1486,p3024,0
p0247,p0806,0
p1597,p1927,0
p1469,p1188,0
p1367,p0183,0
p0963,p2770,0
p0088,p0762,0
p2031,p2010,0
p2580,p1440,0
p0384,p3112,0
p2425,p4080,0
p3454,p3491,0
p3376,p1788,0
p1236,p4332,0
p1371,p2299,0
p1375,p3820,0
p3324,p0812,0
p0571,p2963,0
p4130,p2691,0
p1750,p4106,0
p3772,p2734,0
p4130,p3482,0
p3649,p4335,0
p3326,p3794,0
p0348,p3983,0
p2137,p3261,0
p0319,p3576,0
p1050,p1221,0
p1745,p0680,0
p0779,p3057,0
p3339,p1848,0
p4273,p3038,0
p3174,p3251,0
p0913,p2687,0
p1154,p0495,0
p3639,p3888,0
p2505,p0989,0
p4260,p0466,0
p2125,p0423,0
p3941,p3833,0
p1621,p2711,0
p2191,p2659,0
p3586,p3703,0
p3818,p1934,0
p2785,p1984,0
p3122,p3662,0
p4193,p4154,0
p1799,p0336,0
p1154,p3416,0
p2412,p4301,0
p4188,p1905,0
p2598,p1319,0
p1193,p2900,0
p0972,p0120,0
p2052,p3383,0
p2784,p1646,0
p2017,p2400,0
p4168,p0830,0
p4048,p2079,0
p2993,p4291,0
p1497,p1308,0
p1894,p0872,0
p2047,p3941,0
p3515,p3523,0
p3356,p1941,0
p1592,p1584,0
p3696,p3836,0
p0755,p3591,0
p3817,p3997,0
p2171,p3138,0
p1924,p2841,0
p4157,p2248,0
p3282,p0093,0
p1236,p1543,0
p2571,p1766,0
p0111,p3546,0
p4025,p1888,0
p0843,p1052,0
p0755,p2741,0
p1741,p0477,0
p1058,p1681,0
p3583,p1480,0
p0529,p2980,0
p0486,p0962,0
p4103,p4005,0
p3216,p1856,0
p3920,p2372,0
p2939,p1507,0
p1451,p2269,0
p0244,p0580,0
p2926,p1942,0
p1832,p2114,0
p4280,p1229,0
p1515,p0144,0
p0498,p1076,0
p2827,p3388,0
p1416,p1802,0
p3277,p1868,0
p0717,p3173,0
p2351,p1634,0
p1744,p1611,0
p3268,p0417,0
p3092,p0774,0
p1062,p1363,0
p2113,p0705,0
p0449,p0940,0
p2304,p0786,0
p2853,p1234,0
p3002,p1225,0
p0775,p3336,0
p4234,p0316,0
p3590,p2108,0
p1874,p1709,0
p1810,p3596,0
p2513,p3984,0
p2565,p0609,0
p2729,p3713,0
p3567,p2415,0
p0969,p2907,0
p4108,p0180,0
p3092,p0023,0
p0031,p4332,0
p0085,p2509,0
p0725,p3480,0
p0159,p3987,0
p3882,p0567,0
p1416,p3017,0
p2784,p0226,0
p0826,p1085,1
p0722,p1457,0
p1531,p2497,0
p0309,p2573,0
p2248,p1434,0
p2436,p4336,0
p0690,p3922,0
p1839,p3239,0
p1650,p0714,0
p3356,p0959,0
p4280,p1976,0
p2469,p0824,0
p1810,p0478,0
p2565,p1504,0
p1992,p1177,0
p2996,p1214,0
p1687,p0956,0
p3352,p3769,0
p1110,p1716,0
p4018,p0650,0
p2803,p0751,0
p2353,p2498,0
p2219,p2931,0
p2901,p2188,0
p2784,p0252,0
p1298,p4255,0
p1449,p3193,0
p0127,p2429,0
p3073,p1647,0
p4166,p3677,0
p2677,p1202,0
p3731,p2338,0
p1692,p2685,0
p1324,p0033,0
p0315,p0601,0
p2677,p4258,0
p4121,p3193,0
p2373,p0846,0
p2546,p3945,0
p4041,p3891,0
p0778,p0315,0
p0315,p3257,0
p3678,p0284,0
p3067,p1512,0
p1860,p0991,0
p4046,p0644,0
p0626,p0706,0
p3269,p4116,0
p4103,p2875,0
p0929,p3039,0
p3969,p2089,0
p4157,p1713,0
p3878,p4304,0
p0510,p1386,0
p0387,p2681,0
p0943,p0380,0
p0897,p0672,0
p1338,p0478,0
p2380,p2945,0
p2100,p0379,0
p0006,p4172,0
p0176,p1982,0
p0090,p2978,0
p2059,p0954,0
p3524,p3137,0
p2589,p0008,0
p2412,p2162,0
p0674,p1533,0
p2380,p4156,0
p0752,p2820,0
p1374,p0300,0
p2546,p2778,0
p1689,p1806,0
p0315,p2184,0
p4181,p4303,0
p0309,p1939,0
p0655,p0044,0
p1221,p1318,0
p0777,p3370,0
p0947,p0367,0
p2245,p2531,0
p1796,p3972,0
p1653,p3305,0
p1996,p1887,0
p0666,p1481,0
p4285,p1737,0
p0655,p3134,0
p0674,p0988,0
p4121,p0122,0
p0043,p4184,0
p2464,p0378,0
p3169,p3824,0
p3352,p1389,0
p0988,p0527,0
p0647,p2596,0
p1750,p1350,0
p1275,p1145,0
p1729,p4164,0
p2660,p3407,0
p0387,p1857,0
p3805,p2023,0
p0563,p3355,0
p3658,p2430,0
p2473,p3598,0
p2501,p3241,0
p0282,p1572,0
p4175,p3085,0
p1860,p2825,0
p4309,p1185,0
p0486,p0034,0
p2865,p0223,0
p0539,p0405,0
p0360,p2688,0
p3328,p1493,0
p1621,p3221,0
p1729,p2953,0
p1874,p1348,0
p2790,p0355,0
p0267,p3630,0
p0675,p0787,0
p2827,p2946,0
p4060,p2302,0
p2492,p1060,0
p0942,p1560,0
p3187,p3561,0
p0487,p2880,0
p3159,p3817,0
p0551,p3851,0
p4213,p2830,0
p3804,p0654,0
p0888,p3761,0
p4174,p3765,0
p2565,p3343,0
p1757,p0458,0
p3177,p3822,0
p2167,p2826,0
p3216,p0490,0
p1532,p2977,0
p3735,p2461,0
p1687,p1896,0
p1702,p0026,0
p0211,p2763,0
p2159,p2115,0
p0969,p1060,0
p2832,p2980,0
p1960,p3965,0
p0319,p3837,0
p0576,p1770,0
p3707,p1203,0
p0755,p3341,0
p0448,p2746,0
p2171,p1348,0
p3187,p3189,0
p4168,p0353,0
p2587,p4297,0
p3941,p3082,0
p2876,p1665,0
p2373,p1244,0
p4043,p3693,0
p0831,p2184,0
p0523,p0848,0
p0581,p3024,0
p2990,p1670,0
p4093,p3158,0
p4140,p3160,0
p3154,p3273,0
p1275,p0010,0
p3073,p4088,0
p3448,p2180,0
p4343,p3831,0
p0628,p1870,0
p4163,p3501,0
p4188,p1175,0
p0546,p0491,0
p3808,p2193,0
p1032,p4114,0
p1339,p1787,0
p3419,p1791,0
p3808,p1678,0
p1924,p1298,0
p0607,p2324,0
p2123,p4309,0
p4204,p2498,0
p2832,p1137,0
p0657,p4211,0
p1745,p3956,0
p0946,p2603,0
p0038,p1753,0
p2412,p3514,0
p0082,p4107,0
p3946,p2016,0
p2425,p1079,0
p2832,p3825,0
p1050,p1961,0
p0878,p3370,0
p2790,p0711,0
p3560,p4125,0
p1966,p3536,0
p3742,p0164,0
p0231,p2577,0
p3705,p4062,0
p3894,p2875,0
p0943,p0627,0
p1432,p0025,0
p0843,p2682,0
p0949,p2495,0
p0480,p3815,0
p3940,p1713,0
p1878,p3118,0
p3187,p2840,0
p1531,p3156,0
p3002,p3633,0
p1607,p2727,0
p3531,p2533,0
p2167,p2097,0
p4029,p1113,0
p0359,p2310,0
p3293,p3364,0
p4130,p1921,0
p3427,p3877,0
p1580,p0123,0
p0643,p1806,0
p3419,p2484,0
p2340,p0535,0
p1558,p3213,0
p2612,p1110,0
p2170,p1871,0
p3123,p1475,0
p1757,p3078,0
p4046,p1020,0
p1403,p3501,0
p3278,p3602,0
p0076,p2005,0
p1486,p2089,0
p0838,p1308,0
p1948,p0819,0
p0551,p1680,0
p2482,p3086,0
p1029,p3195,0
p0616,p0411,0
p0838,p1905,0
p4060,p2277,0
p2525,p0587,0
p1708,p0711,0
p2475,p1191,0
p0771,p2318,0
p1828,p0425,0
p0282,p2583,0
p2875,p3156,0
p0655,p0457,0
p2397,p3281,0
p2790,p0728,0
p2197,p1448,0
p3555,p3900,0
p4118,p3364,0
p0203,p0265,0
p0162,p2774,0
p0690,p3336,0
p0952,p1835,0
p0159,p1234,0
p2996,p1057,0
p0335,p1818,0
p2167,p1507,0
p3753,p0541,0
p1240,p1595,0
p2505,p3418,0
p0327,p3313,0
p2948,p4094,0
p2436,p2273,0
p4260,p2393,0
p0998,p1418,0
p4266,p2433,0
p3287,p0420,0
p0616,p2479,0
p2362,p2946,0
p2565,p0533,0
